4.7281,-42.808,1680.6,-36.542,1435.2,1
4.7438,-6.4735,212.94,-6.513,214.34,1
4.7595,-4.3281,121.16,-4.2681,119.55,1
4.7751,-3.8579,92.49,-3.8695,92.834,1
4.7905,-3.6219,74.37,-3.7738,77.554,1
4.8059,-3.8539,67.439,-3.7524,65.733,1
4.8212,-4.0019,59.111,-4.0921,60.523,1
4.8364,-4.6861,57.582,-4.4842,55.193,1
4.8513,-5.1557,51.632,-5.2034,52.216,1
4.866,-6.5139,51.713,-6.31,50.211,1
4.8805,-7.6677,46.61,-7.6701,46.732,1
4.8948,-9.2301,41.439,-9.0254,40.588,1
4.9088,-8.3217,26.985,-8.3151,26.979,1
4.9228,-2.5596,6.0792,-2.4749,5.8779,1
4.9368,-11.921,21.577,-11.022,19.946,1
4.9507,-23.459,41.43,-21.868,38.586,1
4.9648,-23.089,49.723,-20.657,44.431,1
4.9791,-16.175,44.196,-15.578,42.514,1
4.9934,-10.269,35.415,-10.003,34.46,1
5.008,-6.9293,29.499,-6.4843,27.581,1
5.0226,-4.5069,23.058,-4.2597,21.778,1
5.0373,-3.1579,18.915,-2.9532,17.679,1
5.0521,-2.216,15.176,-2.2088,15.121,1
5.0669,-1.6687,12.8,-1.6563,12.701,1
5.0818,-1.2673,10.696,-1.3121,11.073,1
5.0966,-1.0012,9.1617,-1.0107,9.248,1
5.1115,-0.81172,7.9589,-0.79785,7.8229,1
5.1264,-0.63464,6.6173,-0.65122,6.7909,1
5.1413,-0.49358,5.4703,-0.50246,5.5699,1
5.1561,-0.38005,4.5509,-0.3829,4.5865,1
5.171,-0.24109,3.3597,-0.23532,3.281,1
5.1857,-0.065792,1.854,-0.068631,1.937,1
5.2005,0.17247,0.043862,0.17488,0.044475,0
5.2151,-0.10892,2.6003,-0.10846,2.5953,1
5.2297,-0.63091,6.3712,-0.65403,6.6132,1
5.2441,-1.6618,12.458,-1.5766,11.833,1
5.2585,-3.8093,22.344,-3.7329,21.915,1
5.2727,-8.1655,37.921,-7.679,35.658,1
5.2869,-16.911,66.364,-15.96,62.602,1
5.3013,-26.082,101.98,-24.559,95.958,1
5.3157,-42.553,178.66,-37.955,159.21,1
5.3302,-93.097,440.21,-74.742,353.13,1
5.3448,-321.21,1783.4,-192.17,1066.7,1
5.3595,-29.002,198.03,-26.352,179.92,1
5.3742,-13.476,101.27,-13.31,100.03,1
5.3888,-8.8098,67.423,-8.6523,66.225,1
5.4035,-6.762,51.885,-6.3576,48.792,1
5.4182,-5.2957,40.159,-5.2325,39.692,1
5.4328,-4.3122,31.894,-4.2205,31.227,1
5.4473,-3.6111,25.739,-3.6438,25.984,1
5.4619,-3.1062,21.125,-2.976,20.249,1
5.4763,-2.3725,15.297,-2.3372,15.077,1
5.4907,-1.629,9.9905,-1.6824,10.324,1
5.505,-0.776,4.5763,-0.75718,4.4671,1
5.5193,-0.4622,1.6085,-0.46241,1.6087,1
5.5337,-2.0672,7.9636,-2.1075,8.1133,1
5.5481,-2.912,12.192,-2.977,12.455,1
5.5626,-3.0171,14.288,-3.1679,14.992,1
5.5772,-2.8983,15.576,-2.8946,15.546,1
5.5919,-2.5556,15.6,-2.4761,15.105,1
5.6067,-2.1048,14.636,-2.1465,14.919,1
5.6215,-1.5927,13.32,-1.6677,13.946,1
5.6363,-1.2978,13.007,-1.3162,13.192,1
5.6512,-1.2534,12.94,-1.2142,12.535,1
5.666,-1.2968,12.927,-1.3475,13.433,1
5.6808,-1.4379,14.02,-1.3736,13.393,1
5.6957,-1.4427,13.947,-1.3777,13.316,1
5.7105,-1.3705,13.307,-1.3745,13.343,1
5.7254,-1.2954,12.787,-1.2831,12.662,1
5.7403,-1.1654,11.899,-1.1968,12.217,1
5.7552,-1.0185,11.262,-1.0684,11.812,1
5.7702,-0.87487,10.595,-0.84557,10.241,1
